game_pk,season,official_date,home_team_id,home_team_name,away_team_id,away_team_name,home_score,away_score,home_probable_pitcher_id,away_probable_pitcher_id,venue_id,venue_name,day_night,doubleheader
824262,2026,2026-06-23,116,Detroit Tigers,147,New York Yankees,3,4,663554.0,607074.0,2394,Comerica Park,night,N
822718,2026,2026-06-23,120,Washington Nationals,143,Philadelphia Phillies,9,14,676571.0,666200.0,3309,Nationals Park,night,N
823614,2026,2026-06-23,121,New York Mets,112,Chicago Cubs,6,9,673540.0,665795.0,3289,Citi Field,night,N
824501,2026,2026-06-23,113,Cincinnati Reds,158,Milwaukee Brewers,0,2,666157.0,687075.0,2602,Great American Ball Park,night,N
823690,2026,2026-06-23,142,Minnesota Twins,119,Los Angeles Dodgers,3,12,696070.0,680736.0,3312,Target Field,night,N
824584,2026,2026-06-23,145,Chicago White Sox,114,Cleveland Guardians,2,1,680732.0,800048.0,4,Rate Field,night,N
823043,2026,2026-06-23,138,St. Louis Cardinals,109,Arizona Diamondbacks,3,4,681517.0,593958.0,2889,Busch Stadium,night,N
824340,2026,2026-06-23,115,Colorado Rockies,111,Boston Red Sox,2,5,807743.0,543243.0,19,Coors Field,night,N
824017,2026,2026-06-23,108,Los Angeles Angels,110,Baltimore Orioles,5,1,696270.0,669358.0,1,Angel Stadium,night,N
823286,2026,2026-06-23,135,San Diego Padres,144,Atlanta Braves,7,6,593974.0,702275.0,2680,Petco Park,night,N
823210,2026,2026-06-23,137,San Francisco Giants,133,Athletics,3,1,592662.0,650644.0,2395,Oracle Park,night,N
823850,2026,2026-06-24,146,Miami Marlins,140,Texas Rangers,4,2,691587.0,594798.0,4169,loanDepot park,day,N
823613,2026,2026-06-24,121,New York Mets,112,Chicago Cubs,3,10,690997.0,665871.0,3289,Citi Field,day,S
823611,2026,2026-06-24,121,New York Mets,112,Chicago Cubs,5,10,640455.0,684007.0,3289,Citi Field,night,S
824583,2026,2026-06-24,145,Chicago White Sox,114,Cleveland Guardians,3,4,607200.0,676440.0,4,Rate Field,day,N
824341,2026,2026-06-24,115,Colorado Rockies,111,Boston Red Sox,8,6,607536.0,624133.0,19,Coors Field,day,N
824018,2026,2026-06-24,108,Los Angeles Angels,110,Baltimore Orioles,7,6,667755.0,694346.0,1,Angel Stadium,day,N
823367,2026,2026-06-24,134,Pittsburgh Pirates,136,Seattle Mariners,11,1,677952.0,693433.0,31,PNC Park,night,N
822965,2026,2026-06-24,139,Tampa Bay Rays,118,Kansas City Royals,5,3,643377.0,702070.0,12,Tropicana Field,night,N
824259,2026,2026-06-24,116,Detroit Tigers,147,New York Yankees,2,4,669373.0,677960.0,2394,Comerica Park,night,N
822719,2026,2026-06-24,120,Washington Nationals,143,Philadelphia Phillies,4,5,687223.0,605400.0,3309,Nationals Park,night,N
822798,2026,2026-06-24,141,Toronto Blue Jays,117,Houston Astros,1,3,702056.0,681347.0,14,Rogers Centre,night,N
824500,2026,2026-06-24,113,Cincinnati Reds,158,Milwaukee Brewers,5,6,695076.0,675660.0,2602,Great American Ball Park,night,N
823691,2026,2026-06-24,142,Minnesota Twins,119,Los Angeles Dodgers,3,4,657746.0,660271.0,3312,Target Field,night,N
823041,2026,2026-06-24,138,St. Louis Cardinals,109,Arizona Diamondbacks,4,9,669461.0,683352.0,2889,Busch Stadium,night,N
823284,2026,2026-06-24,135,San Diego Padres,144,Atlanta Braves,5,2,676664.0,527048.0,2680,Petco Park,night,N
823208,2026,2026-06-24,137,San Francisco Giants,133,Athletics,2,1,641816.0,695611.0,2395,Oracle Park,night,N
822961,2026,2026-06-25,139,Tampa Bay Rays,118,Kansas City Royals,13,2,668984.0,607625.0,12,Tropicana Field,day,N
823366,2026,2026-06-25,134,Pittsburgh Pirates,136,Seattle Mariners,5,1,696149.0,682243.0,31,PNC Park,day,N
823209,2026,2026-06-25,137,San Francisco Giants,133,Athletics,6,9,694738.0,605488.0,2395,Oracle Park,day,N
824258,2026,2026-06-25,116,Detroit Tigers,117,Houston Astros,1,2,675512.0,837227.0,2394,Comerica Park,night,N
822717,2026,2026-06-25,120,Washington Nationals,143,Philadelphia Phillies,5,10,676917.0,650911.0,3309,Nationals Park,night,N
822797,2026,2026-06-25,141,Toronto Blue Jays,140,Texas Rangers,5,6,592332.0,669022.0,14,Rogers Centre,night,N
823612,2026,2026-06-25,121,New York Mets,112,Chicago Cubs,3,4,642547.0,571510.0,3289,Citi Field,night,N
824747,2026,2026-06-25,111,Boston Red Sox,147,New York Yankees,6,3,813349.0,693645.0,3,Fenway Park,night,N
824255,2026,2026-06-26,116,Detroit Tigers,117,Houston Astros,8,0,672456.0,681293.0,2394,Comerica Park,night,N
823363,2026,2026-06-26,134,Pittsburgh Pirates,113,Cincinnati Reds,4,6,694973.0,671096.0,31,PNC Park,night,N
824824,2026,2026-06-26,110,Baltimore Orioles,120,Washington Nationals,3,1,669432.0,674841.0,2,Oriole Park at Camden Yards,night,N
822796,2026,2026-06-26,141,Toronto Blue Jays,140,Texas Rangers,4,5,571578.0,543135.0,14,Rogers Centre,night,N
824423,2026,2026-06-26,114,Cleveland Guardians,136,Seattle Mariners,1,3,676282.0,622491.0,5,Progressive Field,night,N
822962,2026,2026-06-26,139,Tampa Bay Rays,109,Arizona Diamondbacks,6,1,607259.0,668678.0,12,Tropicana Field,night,N
823610,2026,2026-06-26,121,New York Mets,143,Philadelphia Phillies,1,2,804267.0,554430.0,3289,Citi Field,night,N
824743,2026,2026-06-26,111,Boston Red Sox,147,New York Yankees,6,1,801139.0,701542.0,3,Fenway Park,night,N
824582,2026,2026-06-26,145,Chicago White Sox,118,Kansas City Royals,22,1,689818.0,674444.0,4,Rate Field,night,N
823773,2026,2026-06-26,158,Milwaukee Brewers,112,Chicago Cubs,6,2,694819.0,607067.0,32,American Family Field,night,N
823688,2026,2026-06-26,142,Minnesota Twins,115,Colorado Rockies,9,8,671737.0,608372.0,3312,Target Field,night,N
823039,2026,2026-06-26,138,St. Louis Cardinals,146,Miami Marlins,0,4,700241.0,676974.0,2889,Busch Stadium,night,N
824014,2026,2026-06-26,108,Los Angeles Angels,133,Athletics,3,9,700712.0,669372.0,1,Angel Stadium,night,N
823285,2026,2026-06-26,135,San Diego Padres,119,Los Angeles Dodgers,7,1,621111.0,808963.0,2680,Petco Park,night,N
823206,2026,2026-06-26,137,San Francisco Giants,144,Atlanta Braves,1,3,686790.0,625643.0,2395,Oracle Park,night,N
824257,2026,2026-06-27,116,Detroit Tigers,117,Houston Astros,6,8,664285.0,678906.0,2394,Comerica Park,day,N
824745,2026,2026-06-27,111,Boston Red Sox,147,New York Yankees,4,1,687562.0,543037.0,3,Fenway Park,day,N
822794,2026,2026-06-27,141,Toronto Blue Jays,140,Texas Rangers,4,7,656302.0,615698.0,14,Rogers Centre,day,N
823364,2026,2026-06-27,134,Pittsburgh Pirates,113,Cincinnati Reds,7,9,683003.0,695505.0,31,PNC Park,day,N
823609,2026,2026-06-27,121,New York Mets,143,Philadelphia Phillies,6,2,681035.0,641835.0,3289,Citi Field,day,N
824581,2026,2026-06-27,145,Chicago White Sox,118,Kansas City Royals,2,1,663436.0,608379.0,4,Rate Field,day,N
822960,2026,2026-06-27,139,Tampa Bay Rays,109,Arizona Diamondbacks,4,2,642121.0,703615.0,12,Tropicana Field,night,N
824825,2026,2026-06-27,110,Baltimore Orioles,120,Washington Nationals,3,4,687064.0,656492.0,2,Oriole Park at Camden Yards,night,N
824421,2026,2026-06-27,114,Cleveland Guardians,136,Seattle Mariners,4,3,677944.0,669302.0,5,Progressive Field,night,N
823689,2026,2026-06-27,142,Minnesota Twins,115,Colorado Rockies,5,8,702474.0,547179.0,3312,Target Field,night,N
823770,2026,2026-06-27,158,Milwaukee Brewers,112,Chicago Cubs,2,8,690986.0,656849.0,32,American Family Field,night,N
823038,2026,2026-06-27,138,St. Louis Cardinals,146,Miami Marlins,1,5,669467.0,687473.0,2889,Busch Stadium,night,N
823283,2026,2026-06-27,135,San Diego Padres,119,Los Angeles Dodgers,3,15,606996.0,808967.0,2680,Petco Park,night,N
823207,2026,2026-06-27,137,San Francisco Giants,144,Atlanta Braves,5,0,657277.0,693821.0,2395,Oracle Park,night,N
824015,2026,2026-06-27,108,Los Angeles Angels,133,Athletics,5,2,672282.0,678022.0,1,Angel Stadium,night,N
824821,2026,2026-06-28,110,Baltimore Orioles,120,Washington Nationals,4,6,680694.0,641793.0,2,Oriole Park at Camden Yards,day,N
823362,2026,2026-06-28,134,Pittsburgh Pirates,113,Cincinnati Reds,9,4,656605.0,663903.0,31,PNC Park,day,N
822795,2026,2026-06-28,141,Toronto Blue Jays,140,Texas Rangers,2,3,669456.0,677958.0,14,Rogers Centre,day,N
824256,2026,2026-06-28,116,Detroit Tigers,117,Houston Astros,5,7,656427.0,686613.0,2394,Comerica Park,day,N
824422,2026,2026-06-28,114,Cleveland Guardians,136,Seattle Mariners,6,5,668909.0,676106.0,5,Progressive Field,day,N
822959,2026,2026-06-28,139,Tampa Bay Rays,109,Arizona Diamondbacks,5,1,656876.0,518876.0,12,Tropicana Field,day,N
823608,2026,2026-06-28,121,New York Mets,143,Philadelphia Phillies,4,5,672335.0,666200.0,3289,Citi Field,day,N
823686,2026,2026-06-28,142,Minnesota Twins,115,Colorado Rockies,3,2,687570.0,663372.0,3312,Target Field,day,N
824580,2026,2026-06-28,145,Chicago White Sox,118,Kansas City Royals,4,5,641743.0,679883.0,4,Rate Field,day,N
823769,2026,2026-06-28,158,Milwaukee Brewers,112,Chicago Cubs,3,4,605540.0,669020.0,32,American Family Field,day,N
823037,2026,2026-06-28,138,St. Louis Cardinals,146,Miami Marlins,2,1,681517.0,663969.0,2889,Busch Stadium,day,N
824011,2026,2026-06-28,108,Los Angeles Angels,133,Athletics,4,1,691951.0,650644.0,1,Angel Stadium,day,N
823204,2026,2026-06-28,137,San Francisco Giants,144,Atlanta Braves,3,2,592662.0,519242.0,2395,Oracle Park,day,N
823281,2026,2026-06-28,135,San Diego Padres,119,Los Angeles Dodgers,2,4,650633.0,686218.0,2680,Petco Park,day,N
824744,2026,2026-06-28,111,Boston Red Sox,147,New York Yankees,5,4,543243.0,607074.0,3,Fenway Park,night,N
824822,2026,2026-06-29,110,Baltimore Orioles,145,Chicago White Sox,2,8,669358.0,680732.0,2,Oriole Park at Camden Yards,night,N
823444,2026,2026-06-29,143,Philadelphia Phillies,134,Pittsburgh Pirates,7,11,605400.0,677952.0,2681,Citizens Bank Park,night,N
823529,2026,2026-06-29,147,New York Yankees,116,Detroit Tigers,3,7,677960.0,663554.0,3313,Yankee Stadium,night,N
822792,2026,2026-06-29,141,Toronto Blue Jays,121,New York Mets,2,1,702056.0,640455.0,14,Rogers Centre,night,N
824741,2026,2026-06-29,111,Boston Red Sox,120,Washington Nationals,6,3,624133.0,571945.0,3,Fenway Park,night,N
824420,2026,2026-06-29,114,Cleveland Guardians,140,Texas Rangers,3,6,800048.0,641302.0,5,Progressive Field,night,N
823771,2026,2026-06-29,158,Milwaukee Brewers,113,Cincinnati Reds,5,3,688107.0,666157.0,32,American Family Field,night,N
824662,2026,2026-06-29,112,Chicago Cubs,135,San Diego Padres,3,2,684007.0,656288.0,17,Wrigley Field,night,N
824176,2026,2026-06-29,117,Houston Astros,142,Minnesota Twins,4,5,663567.0,805673.0,2392,Daikin Park,night,N
824339,2026,2026-06-29,115,Colorado Rockies,146,Miami Marlins,7,10,807743.0,645261.0,19,Coors Field,night,N
824986,2026,2026-06-29,133,Athletics,119,Los Angeles Dodgers,4,9,695611.0,641778.0,2529,Sutter Health Park,night,N
823121,2026,2026-06-29,136,Seattle Mariners,108,Los Angeles Angels,6,2,669923.0,696270.0,680,T-Mobile Park,night,N
825065,2026,2026-06-29,109,Arizona Diamondbacks,137,San Francisco Giants,5,4,593958.0,641816.0,15,Chase Field,night,N
824819,2026,2026-06-30,110,Baltimore Orioles,145,Chicago White Sox,3,9,694346.0,607200.0,2,Oriole Park at Camden Yards,night,N
824418,2026,2026-06-30,114,Cleveland Guardians,140,Texas Rangers,2,4,676440.0,594798.0,5,Progressive Field,night,N
823445,2026,2026-06-30,143,Philadelphia Phillies,134,Pittsburgh Pirates,8,0,650911.0,696149.0,2681,Citizens Bank Park,night,N
823528,2026,2026-06-30,147,New York Yankees,116,Detroit Tigers,3,9,693645.0,669373.0,3313,Yankee Stadium,night,N
822793,2026,2026-06-30,141,Toronto Blue Jays,121,New York Mets,0,3,592332.0,690997.0,14,Rogers Centre,night,N
824742,2026,2026-06-30,111,Boston Red Sox,120,Washington Nationals,1,8,813349.0,676917.0,3,Fenway Park,night,N
824907,2026,2026-06-30,144,Atlanta Braves,138,St. Louis Cardinals,3,5,527048.0,669461.0,4705,Truist Park,night,N
824096,2026,2026-06-30,118,Kansas City Royals,139,Tampa Bay Rays,4,10,702070.0,643377.0,7,Kauffman Stadium,night,N
823768,2026,2026-06-30,158,Milwaukee Brewers,113,Cincinnati Reds,7,2,687075.0,695076.0,32,American Family Field,night,N
824661,2026,2026-06-30,112,Chicago Cubs,135,San Diego Padres,9,7,571510.0,676664.0,17,Wrigley Field,night,N
824175,2026,2026-06-30,117,Houston Astros,142,Minnesota Twins,6,4,681347.0,657746.0,2392,Daikin Park,night,N
824338,2026,2026-06-30,115,Colorado Rockies,146,Miami Marlins,3,14,685299.0,691587.0,19,Coors Field,night,N
824984,2026,2026-06-30,133,Athletics,119,Los Angeles Dodgers,3,9,605488.0,680736.0,2529,Sutter Health Park,night,N
823122,2026,2026-06-30,136,Seattle Mariners,108,Los Angeles Angels,8,3,693433.0,667755.0,680,T-Mobile Park,night,N
825066,2026,2026-06-30,109,Arizona Diamondbacks,137,San Francisco Giants,8,2,694297.0,694738.0,15,Chase Field,night,N
824818,2026,2026-07-01,110,Baltimore Orioles,145,Chicago White Sox,6,1,665152.0,702273.0,2,Oriole Park at Camden Yards,day,N
824419,2026,2026-07-01,114,Cleveland Guardians,140,Texas Rangers,9,4,676282.0,669022.0,5,Progressive Field,day,N
824740,2026,2026-07-01,111,Boston Red Sox,120,Washington Nationals,2,10,801139.0,695418.0,3,Fenway Park,day,N
823530,2026,2026-07-01,147,New York Yankees,116,Detroit Tigers,2,6,701542.0,675512.0,3313,Yankee Stadium,day,N
824660,2026,2026-07-01,112,Chicago Cubs,135,San Diego Padres,23,3,607067.0,621111.0,17,Wrigley Field,day,N
822791,2026,2026-07-01,141,Toronto Blue Jays,121,New York Mets,9,3,680755.0,642547.0,14,Rogers Centre,day,N
823446,2026,2026-07-01,143,Philadelphia Phillies,134,Pittsburgh Pirates,10,6,554430.0,694973.0,2681,Citizens Bank Park,night,N
824905,2026,2026-07-01,144,Atlanta Braves,138,St. Louis Cardinals,5,1,625643.0,700241.0,4705,Truist Park,night,N
824094,2026,2026-07-01,118,Kansas City Royals,139,Tampa Bay Rays,0,4,607625.0,663556.0,7,Kauffman Stadium,night,N
824174,2026,2026-07-01,117,Houston Astros,142,Minnesota Twins,3,8,837227.0,671737.0,2392,Daikin Park,night,N
823767,2026,2026-07-01,158,Milwaukee Brewers,113,Cincinnati Reds,4,2,675660.0,671096.0,32,American Family Field,night,N
824337,2026,2026-07-01,115,Colorado Rockies,146,Miami Marlins,6,3,607536.0,676974.0,19,Coors Field,night,N
824985,2026,2026-07-01,133,Athletics,119,Los Angeles Dodgers,7,1,669372.0,,2529,Sutter Health Park,night,N
825064,2026,2026-07-01,109,Arizona Diamondbacks,137,San Francisco Giants,4,6,668678.0,686790.0,15,Chase Field,night,N
823442,2026,2026-07-02,143,Philadelphia Phillies,134,Pittsburgh Pirates,1,6,660604.0,683003.0,2681,Citizens Bank Park,day,N
823765,2026,2026-07-02,158,Milwaukee Brewers,113,Cincinnati Reds,2,7,694819.0,695505.0,32,American Family Field,day,N
824335,2026,2026-07-02,115,Colorado Rockies,146,Miami Marlins,14,4,547179.0,687473.0,19,Coors Field,day,N
824416,2026,2026-07-02,114,Cleveland Guardians,145,Chicago White Sox,6,5,677944.0,663436.0,5,Progressive Field,night,N
824906,2026,2026-07-02,144,Atlanta Braves,138,St. Louis Cardinals,5,11,694462.0,669160.0,4705,Truist Park,night,N
824093,2026,2026-07-02,118,Kansas City Royals,139,Tampa Bay Rays,2,5,663568.0,693855.0,7,Kauffman Stadium,night,N
822884,2026,2026-07-02,140,Texas Rangers,116,Detroit Tigers,10,4,543135.0,664285.0,5325,Globe Life Field,night,N
823119,2026,2026-07-02,136,Seattle Mariners,108,Los Angeles Angels,1,0,682243.0,700712.0,680,T-Mobile Park,night,N
823935,2026,2026-07-02,119,Los Angeles Dodgers,135,San Diego Padres,12,7,808963.0,681190.0,22,UNIQLO Field at Dodger Stadium,night,N
824659,2026,2026-07-03,112,Chicago Cubs,138,St. Louis Cardinals,1,17,656849.0,669467.0,17,Wrigley Field,day,N
822714,2026,2026-07-03,120,Washington Nationals,134,Pittsburgh Pirates,9,5,656492.0,656605.0,3309,Nationals Park,night,N
823527,2026,2026-07-03,147,New York Yankees,142,Minnesota Twins,5,2,543037.0,702474.0,3313,Yankee Stadium,night,N
824498,2026,2026-07-03,113,Cincinnati Reds,110,Baltimore Orioles,0,3,663903.0,669432.0,2602,Great American Ball Park,night,N
824417,2026,2026-07-03,114,Cleveland Guardians,145,Chicago White Sox,4,3,668909.0,641743.0,5,Progressive Field,night,N
824904,2026,2026-07-03,144,Atlanta Braves,121,New York Mets,5,3,656550.0,681035.0,4705,Truist Park,night,N
824336,2026,2026-07-03,115,Colorado Rockies,137,San Francisco Giants,15,3,663372.0,657277.0,19,Coors Field,night,N
824173,2026,2026-07-03,117,Houston Astros,139,Tampa Bay Rays,1,3,681293.0,607259.0,2392,Daikin Park,night,N
824013,2026,2026-07-03,108,Los Angeles Angels,111,Boston Red Sox,2,5,672282.0,687562.0,1,Angel Stadium,night,N
824982,2026,2026-07-03,133,Athletics,146,Miami Marlins,5,12,678022.0,663969.0,2529,Sutter Health Park,night,N
825062,2026,2026-07-03,109,Arizona Diamondbacks,158,Milwaukee Brewers,4,7,703615.0,690986.0,15,Chase Field,night,N
823933,2026,2026-07-03,119,Los Angeles Dodgers,135,San Diego Padres,4,3,660271.0,650633.0,22,UNIQLO Field at Dodger Stadium,night,N
823120,2026,2026-07-03,136,Seattle Mariners,141,Toronto Blue Jays,0,2,622491.0,656302.0,680,T-Mobile Park,night,N
822716,2026,2026-07-04,120,Washington Nationals,134,Pittsburgh Pirates,1,7,687223.0,677952.0,3309,Nationals Park,day,N
823526,2026,2026-07-04,147,New York Yankees,142,Minnesota Twins,4,11,694341.0,805673.0,3313,Yankee Stadium,day,N
822882,2026,2026-07-04,140,Texas Rangers,116,Detroit Tigers,0,3,615698.0,656427.0,5325,Globe Life Field,day,N
823118,2026,2026-07-04,136,Seattle Mariners,141,Toronto Blue Jays,11,0,669302.0,669456.0,680,T-Mobile Park,day,N
824499,2026,2026-07-04,113,Cincinnati Reds,110,Baltimore Orioles,5,8,668881.0,687064.0,2602,Great American Ball Park,night,N
824171,2026,2026-07-04,117,Houston Astros,139,Tampa Bay Rays,10,8,686613.0,656876.0,2392,Daikin Park,night,N
824415,2026,2026-07-04,114,Cleveland Guardians,145,Chicago White Sox,1,3,800048.0,680732.0,5,Progressive Field,night,N
824658,2026,2026-07-04,112,Chicago Cubs,138,St. Louis Cardinals,0,3,684007.0,681517.0,17,Wrigley Field,night,N
824903,2026,2026-07-04,144,Atlanta Braves,121,New York Mets,14,3,519242.0,640455.0,4705,Truist Park,night,N
824334,2026,2026-07-04,115,Colorado Rockies,137,San Francisco Giants,4,6,807743.0,592662.0,19,Coors Field,night,N
824092,2026,2026-07-04,118,Kansas City Royals,143,Philadelphia Phillies,1,6,608379.0,666200.0,7,Kauffman Stadium,night,N
824012,2026,2026-07-04,108,Los Angeles Angels,111,Boston Red Sox,1,8,691951.0,543243.0,1,Angel Stadium,night,N
824983,2026,2026-07-04,133,Athletics,146,Miami Marlins,2,7,650644.0,645261.0,2529,Sutter Health Park,night,N
825063,2026,2026-07-04,109,Arizona Diamondbacks,158,Milwaukee Brewers,4,3,518876.0,605540.0,15,Chase Field,night,N
823932,2026,2026-07-04,119,Los Angeles Dodgers,135,San Diego Padres,3,0,808967.0,593974.0,22,UNIQLO Field at Dodger Stadium,night,N
824902,2026,2026-07-05,144,Atlanta Braves,121,New York Mets,9,10,527048.0,690997.0,4705,Truist Park,day,N
822715,2026,2026-07-05,120,Washington Nationals,134,Pittsburgh Pirates,5,11,676917.0,696149.0,3309,Nationals Park,day,N
824497,2026,2026-07-05,113,Cincinnati Reds,110,Baltimore Orioles,3,2,666157.0,680694.0,2602,Great American Ball Park,day,N
823525,2026,2026-07-05,147,New York Yankees,142,Minnesota Twins,1,6,677960.0,657746.0,3313,Yankee Stadium,day,N
824413,2026,2026-07-05,114,Cleveland Guardians,145,Chicago White Sox,6,7,676440.0,669684.0,5,Progressive Field,day,N
824656,2026,2026-07-05,112,Chicago Cubs,138,St. Louis Cardinals,6,4,665871.0,669461.0,17,Wrigley Field,day,N
824091,2026,2026-07-05,118,Kansas City Royals,143,Philadelphia Phillies,5,2,679883.0,605400.0,7,Kauffman Stadium,day,N
824172,2026,2026-07-05,117,Houston Astros,139,Tampa Bay Rays,2,0,663567.0,669438.0,2392,Daikin Park,day,N
822879,2026,2026-07-05,140,Texas Rangers,116,Detroit Tigers,3,6,677958.0,663554.0,5325,Globe Life Field,day,N
824333,2026,2026-07-05,115,Colorado Rockies,137,San Francisco Giants,7,6,685299.0,641816.0,19,Coors Field,day,N
825061,2026,2026-07-05,109,Arizona Diamondbacks,158,Milwaukee Brewers,2,3,593958.0,687075.0,15,Chase Field,day,N
824980,2026,2026-07-05,133,Athletics,146,Miami Marlins,8,9,695611.0,691587.0,2529,Sutter Health Park,day,N
823117,2026,2026-07-05,136,Seattle Mariners,141,Toronto Blue Jays,4,0,676106.0,702056.0,680,T-Mobile Park,day,N
823931,2026,2026-07-05,119,Los Angeles Dodgers,135,San Diego Padres,2,5,686218.0,676664.0,22,UNIQLO Field at Dodger Stadium,day,N
824010,2026,2026-07-05,108,Los Angeles Angels,111,Boston Red Sox,5,7,696270.0,624133.0,1,Angel Stadium,night,N
824089,2026,2026-07-06,118,Kansas City Royals,143,Philadelphia Phillies,15,1,702070.0,650911.0,7,Kauffman Stadium,day,N
822958,2026,2026-07-06,139,Tampa Bay Rays,147,New York Yankees,1,5,643377.0,693645.0,12,Tropicana Field,night,N
822712,2026,2026-07-06,120,Washington Nationals,117,Houston Astros,12,11,571945.0,681347.0,3309,Nationals Park,night,N
824900,2026,2026-07-06,144,Atlanta Braves,121,New York Mets,6,7,625643.0,642547.0,4705,Truist Park,night,N
823036,2026,2026-07-06,138,St. Louis Cardinals,158,Milwaukee Brewers,3,4,669160.0,675660.0,2889,Busch Stadium,night,N
823282,2026,2026-07-06,135,San Diego Padres,109,Arizona Diamondbacks,0,8,621111.0,694297.0,2680,Petco Park,night,N
823205,2026,2026-07-06,137,San Francisco Giants,141,Toronto Blue Jays,10,1,694738.0,592332.0,2395,Oracle Park,night,N
823930,2026,2026-07-06,119,Los Angeles Dodgers,115,Colorado Rockies,8,7,641778.0,607536.0,22,UNIQLO Field at Dodger Stadium,night,N
823062,2026,2026-07-07,138,St. Louis Cardinals,158,Milwaukee Brewers,3,4,694335.0,694819.0,2889,Busch Stadium,day,S
823035,2026,2026-07-07,138,St. Louis Cardinals,158,Milwaukee Brewers,2,10,690928.0,688107.0,2889,Busch Stadium,night,S
824820,2026,2026-07-07,110,Baltimore Orioles,112,Chicago Cubs,2,5,669358.0,571510.0,2,Oriole Park at Camden Yards,night,N
824254,2026,2026-07-07,116,Detroit Tigers,133,Athletics,6,2,669373.0,669372.0,2394,Comerica Park,night,N
823361,2026,2026-07-07,134,Pittsburgh Pirates,144,Atlanta Braves,12,4,694973.0,694462.0,31,PNC Park,night,N
823847,2026,2026-07-07,146,Miami Marlins,136,Seattle Mariners,6,5,676974.0,693433.0,4169,loanDepot park,night,N
822956,2026,2026-07-07,139,Tampa Bay Rays,147,New York Yankees,6,4,693855.0,701542.0,12,Tropicana Field,night,N
822713,2026,2026-07-07,120,Washington Nationals,117,Houston Astros,3,6,674841.0,837227.0,3309,Nationals Park,night,N
823607,2026,2026-07-07,121,New York Mets,118,Kansas City Royals,12,16,672335.0,607625.0,3289,Citi Field,night,N
824495,2026,2026-07-07,113,Cincinnati Reds,143,Philadelphia Phillies,1,4,671096.0,554430.0,2602,Great American Ball Park,night,N
823687,2026,2026-07-07,142,Minnesota Twins,114,Cleveland Guardians,3,1,671737.0,676282.0,3312,Target Field,night,N
824579,2026,2026-07-07,145,Chicago White Sox,111,Boston Red Sox,1,8,702273.0,801139.0,4,Rate Field,night,N
822881,2026,2026-07-07,140,Texas Rangers,108,Los Angeles Angels,8,3,594798.0,667755.0,5325,Globe Life Field,night,N
823280,2026,2026-07-07,135,San Diego Padres,109,Arizona Diamondbacks,4,1,608566.0,668678.0,2680,Petco Park,night,N
823203,2026,2026-07-07,137,San Francisco Giants,141,Toronto Blue Jays,3,9,686790.0,693686.0,2395,Oracle Park,night,N
823929,2026,2026-07-07,119,Los Angeles Dodgers,115,Colorado Rockies,3,4,680736.0,547179.0,22,UNIQLO Field at Dodger Stadium,night,N
823202,2026,2026-07-08,137,San Francisco Giants,141,Toronto Blue Jays,0,10,657277.0,656302.0,2395,Oracle Park,day,N
824815,2026,2026-07-08,110,Baltimore Orioles,112,Chicago Cubs,7,9,665152.0,607067.0,2,Oriole Park at Camden Yards,night,N
824253,2026,2026-07-08,116,Detroit Tigers,133,Athletics,6,1,675512.0,605488.0,2394,Comerica Park,night,N
823360,2026,2026-07-08,134,Pittsburgh Pirates,144,Atlanta Braves,0,3,683003.0,656550.0,31,PNC Park,night,N
823848,2026,2026-07-08,146,Miami Marlins,136,Seattle Mariners,2,0,663969.0,669923.0,4169,loanDepot park,night,N
822957,2026,2026-07-08,139,Tampa Bay Rays,147,New York Yankees,3,0,663556.0,543037.0,12,Tropicana Field,night,N
822710,2026,2026-07-08,120,Washington Nationals,117,Houston Astros,8,2,656492.0,681293.0,3309,Nationals Park,night,N
823605,2026,2026-07-08,121,New York Mets,118,Kansas City Royals,6,2,681035.0,674444.0,3289,Citi Field,night,N
824496,2026,2026-07-08,113,Cincinnati Reds,143,Philadelphia Phillies,11,5,695505.0,660604.0,2602,Great American Ball Park,night,N
823684,2026,2026-07-08,142,Minnesota Twins,114,Cleveland Guardians,6,5,687570.0,677944.0,3312,Target Field,night,N
824578,2026,2026-07-08,145,Chicago White Sox,111,Boston Red Sox,0,5,663436.0,687562.0,4,Rate Field,night,N
823032,2026,2026-07-08,138,St. Louis Cardinals,158,Milwaukee Brewers,5,1,700241.0,690986.0,2889,Busch Stadium,night,N
822880,2026,2026-07-08,140,Texas Rangers,108,Los Angeles Angels,1,13,669022.0,700712.0,5325,Globe Life Field,night,N
823928,2026,2026-07-08,119,Los Angeles Dodgers,115,Colorado Rockies,4,3,808963.0,687312.0,22,UNIQLO Field at Dodger Stadium,night,N
823279,2026,2026-07-08,135,San Diego Padres,109,Arizona Diamondbacks,10,4,650633.0,703615.0,2680,Petco Park,night,N
823359,2026,2026-07-09,134,Pittsburgh Pirates,144,Atlanta Braves,5,10,656605.0,693821.0,31,PNC Park,day,N
823606,2026,2026-07-09,121,New York Mets,118,Kansas City Royals,7,3,640455.0,608379.0,3289,Citi Field,day,N
822954,2026,2026-07-09,139,Tampa Bay Rays,147,New York Yankees,4,12,656876.0,621112.0,12,Tropicana Field,day,N
824816,2026,2026-07-09,110,Baltimore Orioles,112,Chicago Cubs,3,2,669432.0,656849.0,2,Oriole Park at Camden Yards,day,N
